Responsible_actor;SUMleges;Case ID;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;Resource;Complete Timestamp;duration;month;weekday;hour;remtime
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_770\\complete;560812;EMPTY;560752;2013-04-17 17:21:35;0.0;4;2;17;4.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_540\\complete;560812;False;560752;2013-04-17 17:21:35;139587.1;4;2;17;4.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_515\\complete;560812;EMPTY;560781;2013-01-10 18:54:29;0.0;1;3;18;8375230.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_519\\complete;560812;False;560781;2013-01-10 18:54:29;0.0166666666667;1;3;18;8375230.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560812;EMPTY;560781;2013-01-10 18:54:28;9992.3;1;3;18;8375231.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560812;EMPTY;560781;2013-01-03 20:22:10;0.0;1;3;20;8974769.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560812;EMPTY;560781;2013-01-03 20:22:10;0.0;1;3;20;8974769.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560812;EMPTY;560781;2013-01-03 20:22:10;0.0333333333333;1;3;20;8974769.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560812;True;560781;2013-01-03 20:22:08;0.0;1;3;20;8974771.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_495\\complete;560812;EMPTY;560781;2013-01-03 20:22:08;0.0833333333333;1;3;20;8974771.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_500\\complete;560812;42;560781;2013-01-03 20:22:08;0.0;1;3;20;8974771.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;16_LGSD_010\\complete;560812;False;560781;2013-01-03 20:22:08;0.0;1;3;20;8974771.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_5\\complete;560812;EMPTY;560781;2013-01-03 20:22:03;0.0;1;3;20;8974776.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_494a\\complete;560812;EMPTY;560781;2013-01-03 20:22:03;0.0;1;3;20;8974776.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_491\\complete;560812;False;560781;2013-01-03 20:22:03;0.0166666666667;1;3;20;8974776.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_4\\complete;560812;EMPTY;560781;2013-01-03 20:22:02;0.0333333333333;1;3;20;8974777.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;560812;EMPTY;560781;2013-01-03 20:22:00;0.0;1;3;20;8974779.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560812;False;560781;2013-01-03 20:22:00;0.0333333333333;1;3;20;8974779.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_480\\complete;560812;False;560781;2013-01-03 20:21:58;0.0;1;3;20;8974781.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_430\\complete;560812;False;560781;2013-01-03 20:21:58;0.0166666666667;1;3;20;8974781.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;11_AH_II_010\\complete;560812;False;560781;2013-01-03 20:21:58;0.0;1;3;20;8974781.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_380\\complete;560812;False;560781;2013-01-03 20:21:58;0.0;1;3;20;8974781.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560812;EMPTY;560781;2013-01-03 20:21:58;0.0;1;3;20;8974781.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_375\\complete;560812;EMPTY;560781;2013-01-03 20:21:58;0.0;1;3;20;8974781.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;13_CRD_010\\complete;560812;False;560781;2013-01-03 20:21:58;0.0;1;3;20;8974781.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_370\\complete;560812;EMPTY;560781;2013-01-03 20:21:57;0.0;1;3;20;8974782.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;09_AH_I_010\\complete;560812;False;560781;2013-01-03 20:21:57;0.0;1;3;20;8974782.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_330\\complete;560812;False;560781;2013-01-03 20:21:57;0.0333333333333;1;3;20;8974782.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_250_2\\complete;560812;EMPTY;560781;2013-01-03 20:21:55;0.0333333333333;1;3;20;8974784.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_250_1\\complete;560812;EMPTY;560781;2013-01-03 20:21:53;0.0166666666667;1;3;20;8974786.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;08_AWB45_005\\complete;560812;True;560781;2013-01-03 20:21:52;0.0;1;3;20;8974787.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_195\\complete;560812;EMPTY;560781;2013-01-03 20:21:52;0.0;1;3;20;8974787.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_200\\complete;560812;False;560781;2013-01-03 20:21:52;0.0;1;3;20;8974787.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_196\\complete;560812;False;560781;2013-01-03 20:21:52;0.05;1;3;20;8974787.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_180\\complete;560812;False;560781;2013-01-03 20:21:49;0.0666666666667;1;3;20;8974790.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560812;False;560781;2013-01-03 20:21:49;0.0;1;3;20;8974790.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560812;False;560781;2013-01-03 20:21:49;0.0;1;3;20;8974790.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_061\\complete;560812;EMPTY;560781;2013-01-03 20:21:45;0.0;1;3;20;8974794.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;04_BPT_005\\complete;560812;True;560781;2013-01-03 20:21:45;0.05;1;3;20;8974794.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_015\\complete;560812;EMPTY;560781;2013-01-03 20:21:42;0.0;1;3;20;8974797.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;02_DRZ_010\\complete;560812;False;560781;2013-01-03 20:21:42;0.0;1;3;20;8974797.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;16_LGSV_010\\complete;560812;False;560781;2013-01-03 20:21:42;0.0;1;3;20;8974797.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;03_GBH_005\\complete;560812;True;560781;2013-01-03 20:21:42;0.0;1;3;20;8974797.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_020\\complete;560812;False;560781;2013-01-03 20:21:42;0.0;1;3;20;8974797.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_011\\complete;560812;False;560781;2013-01-03 20:21:42;681.7;1;3;20;8974797.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;560812;EMPTY;560781;2013-01-03 09:00:00;0.0;1;3;9;9015699.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2a\\complete;560812;EMPTY;560781;2013-01-03 09:00:00;30240.0;1;3;9;9015699.0
560812;0.0;6782762;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_010\\complete;560812;EMPTY;560781;2012-12-13 09:00:00;0.0;12;3;9;10830099.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_820\\complete;560852;EMPTY;560781;2013-02-27 19:59:54;0.133333333333;2;2;19;0.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_815\\complete;560852;EMPTY;560781;2013-02-27 19:59:46;0.516666666667;2;2;19;8.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_814\\complete;560852;EMPTY;560781;2013-02-27 19:59:15;1.25;2;2;19;39.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_811\\complete;560852;EMPTY;560781;2013-02-27 19:58:00;1499.36666667;2;2;19;114.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_101b\\complete;560852;EMPTY;560781;2013-02-26 18:58:38;0.233333333333;2;1;18;90076.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;05_EIND_065\\complete;560852;EMPTY;560781;2013-02-26 18:58:24;0.0;2;1;18;90090.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809\\complete;560852;EMPTY;560781;2013-02-26 18:58:24;0.0166666666667;2;1;18;90090.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;05_EIND_025\\complete;560852;EMPTY;560781;2013-02-26 18:58:23;0.0;2;1;18;90091.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;05_EIND_030_0\\complete;560852;False;560781;2013-02-26 18:58:23;0.85;2;1;18;90091.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;05_EIND_020\\complete;560852;other;560781;2013-02-26 18:57:32;0.0166666666667;2;1;18;90142.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;05_EIND_020_0\\complete;560852;False;560781;2013-02-26 18:57:32;0.0;2;1;18;90142.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010\\complete;560852;True;560781;2013-02-26 18:57:31;81.6333333333;2;1;18;90143.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_070_1a\\complete;560852;EMPTY;560852;2013-02-26 17:35:53;0.0;2;1;17;95041.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_070_2\\complete;560852;False;560852;2013-02-26 17:35:53;0.466666666667;2;1;17;95041.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_070_1\\complete;560852;EMPTY;560852;2013-02-26 17:35:25;0.0166666666667;2;1;17;95069.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_060\\complete;560852;True;560852;2013-02-26 17:35:24;0.1;2;1;17;95070.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;560852;False;560852;2013-02-26 17:35:18;0.216666666667;2;1;17;95076.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_193\\complete;560852;False;560852;2013-02-26 17:35:05;0.0;2;1;17;95089.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_051_0\\complete;560852;False;560852;2013-02-26 17:35:05;0.0166666666667;2;1;17;95089.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_045\\complete;560852;EMPTY;560852;2013-02-26 17:35:04;0.0;2;1;17;95090.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_040\\complete;560852;other;560852;2013-02-26 17:35:04;0.3;2;1;17;95090.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_030\\complete;560852;True;560852;2013-02-26 17:34:46;514.766666667;2;1;17;95108.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_810\\complete;560852;EMPTY;560781;2013-02-26 09:00:00;70024.4;2;1;9;125994.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_025\\complete;560852;EMPTY;560781;2013-01-08 17:55:36;1.9;1;1;17;4327458.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_1\\complete;560852;EMPTY;560781;2013-01-08 17:53:42;0.0;1;1;17;4327572.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_2\\complete;560852;EMPTY;560781;2013-01-08 17:53:42;1098.55;1;1;17;4327572.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_010\\complete;560852;42;560852;2013-01-07 23:35:09;0.0;1;0;23;4393485.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;560852;False;560852;2013-01-07 23:35:09;329.016666667;1;0;23;4393485.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560852;False;560781;2013-01-07 18:06:08;0.0;1;0;18;4413226.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560852;False;560781;2013-01-07 18:06:08;0.0;1;0;18;4413226.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560852;EMPTY;560781;2013-01-07 18:06:08;0.0;1;0;18;4413226.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560852;EMPTY;560781;2013-01-07 18:06:08;0.0333333333333;1;0;18;4413226.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560852;True;560781;2013-01-07 18:06:06;0.05;1;0;18;4413228.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;560852;EMPTY;560781;2013-01-07 18:06:03;0.0;1;0;18;4413231.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005\\complete;560852;True;560781;2013-01-07 18:06:03;0.05;1;0;18;4413231.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560852;False;560781;2013-01-07 18:06:00;0.0;1;0;18;4413234.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560852;EMPTY;560781;2013-01-07 18:06:00;0.0;1;0;18;4413234.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560852;False;560781;2013-01-07 18:06:00;0.0;1;0;18;4413234.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;16_LGSV_010\\complete;560852;False;560781;2013-01-07 18:06:00;0.0;1;0;18;4413234.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005\\complete;560852;True;560781;2013-01-07 18:06:00;0.0166666666667;1;0;18;4413234.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560852;False;560781;2013-01-07 18:05:59;3425.98333333;1;0;18;4413235.0
560852;0.0;6792625;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560781;EMPTY;560781;2013-01-05 09:00:00;0.0;1;5;9;4618794.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_101b\\complete;560849;EMPTY;560821;2013-01-14 20:25:34;0.366666666667;1;0;20;0.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_809\\complete;560849;EMPTY;560821;2013-01-14 20:25:12;0.0166666666667;1;0;20;22.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;other;560849;EMPTY;560821;2013-01-14 20:25:11;4304.91666667;1;0;20;23.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;other;560849;EMPTY;560821;2013-01-11 20:40:16;0.0;1;4;20;258318.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;14_VRIJ_020_1\\complete;560849;EMPTY;560821;2013-01-11 20:40:16;0.716666666667;1;4;20;258318.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;other;560849;True;560821;2013-01-11 20:39:33;0.266666666667;1;4;20;258361.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;other;560849;EMPTY;560821;2013-01-11 20:39:17;0.516666666667;1;4;20;258377.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;other;560849;other;560821;2013-01-11 20:38:46;0.283333333333;1;4;20;258408.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;14_VRIJ_010\\complete;560849;True;560821;2013-01-11 20:38:29;5735.03333333;1;4;20;258425.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_090\\complete;560849;True;560781;2013-01-07 21:03:27;0.216666666667;1;0;21;602527.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_065_1\\complete;560849;EMPTY;560781;2013-01-07 21:03:14;0.0333333333333;1;0;21;602540.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_065_0\\complete;560849;True;560781;2013-01-07 21:03:12;0.05;1;0;21;602542.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_030\\complete;560849;False;560781;2013-01-07 21:03:09;15.05;1;0;21;602545.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_021\\complete;560849;EMPTY;560781;2013-01-07 20:48:06;0.0;1;0;20;603448.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_029\\complete;560849;EMPTY;560781;2013-01-07 20:48:06;0.0166666666667;1;0;20;603448.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_020\\complete;560849;Uitgebreid;560781;2013-01-07 20:48:05;0.0833333333333;1;0;20;603449.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_010\\complete;560849;False;560781;2013-01-07 20:48:00;0.05;1;0;20;603454.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_005\\complete;560849;False;560781;2013-01-07 20:47:57;0.316666666667;1;0;20;603457.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_015\\complete;560849;EMPTY;560781;2013-01-07 20:47:38;0.0;1;0;20;603476.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;02_DRZ_010\\complete;560849;False;560781;2013-01-07 20:47:38;0.0;1;0;20;603476.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;16_LGSV_010\\complete;560849;False;560781;2013-01-07 20:47:38;0.0;1;0;20;603476.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;03_GBH_005\\complete;560849;True;560781;2013-01-07 20:47:38;0.0;1;0;20;603476.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_020\\complete;560849;False;560781;2013-01-07 20:47:38;0.0166666666667;1;0;20;603476.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_011\\complete;560849;False;560781;2013-01-07 20:47:37;707.616666667;1;0;20;603477.0
560849;0.0;6795621;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_010\\complete;560781;EMPTY;560781;2013-01-07 09:00:00;0.0;1;0;9;645934.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_101b\\complete;560849;EMPTY;560821;2013-03-19 23:39:06;0.366666666667;3;1;23;0.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_025\\complete;560849;EMPTY;560821;2013-03-19 23:38:44;0.0;3;1;23;22.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809\\complete;560849;EMPTY;560821;2013-03-19 23:38:44;0.0;3;1;23;22.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_065\\complete;560849;EMPTY;560821;2013-03-19 23:38:44;0.0;3;1;23;22.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_030_0\\complete;560849;False;560821;2013-03-19 23:38:44;1.01666666667;3;1;23;22.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_020\\complete;560849;other;560821;2013-03-19 23:37:43;0.0;3;1;23;83.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_020_0\\complete;560849;False;560821;2013-03-19 23:37:43;0.0;3;1;23;83.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010\\complete;560849;True;560821;2013-03-19 23:37:43;1681.01666667;3;1;23;83.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;99_NOCODE_01\\complete;560849;EMPTY;560821;2013-03-18 19:36:42;90471.9666667;3;0;19;100944.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560849;False;560821;2013-01-14 23:44:44;0.0;1;0;23;5529262.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560849;False;560821;2013-01-14 23:44:44;0.0166666666667;1;0;23;5529262.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560849;EMPTY;560821;2013-01-14 23:44:43;0.2;1;0;23;5529263.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560849;True;560821;2013-01-14 23:44:31;0.0833333333333;1;0;23;5529275.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;560849;EMPTY;560821;2013-01-14 23:44:26;0.0;1;0;23;5529280.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005\\complete;560849;True;560821;2013-01-14 23:44:26;0.25;1;0;23;5529280.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560849;False;560821;2013-01-14 23:44:11;0.0;1;0;23;5529295.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560849;EMPTY;560821;2013-01-14 23:44:11;0.0;1;0;23;5529295.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560849;False;560821;2013-01-14 23:44:11;0.0;1;0;23;5529295.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;16_LGSV_010\\complete;560849;False;560821;2013-01-14 23:44:11;0.0;1;0;23;5529295.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005\\complete;560849;True;560821;2013-01-14 23:44:11;0.0;1;0;23;5529295.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560849;False;560821;2013-01-14 23:44:11;884.183333333;1;0;23;5529295.0
560849;0.0;6826286;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560821;EMPTY;560821;2013-01-14 09:00:00;0.0;1;0;9;5582346.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_770\\complete;560852;EMPTY;560752;2013-06-19 19:49:57;709.95;6;2;19;0.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_540\\complete;560852;False;560752;2013-06-19 08:00:00;157756.733333;6;2;8;42597.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_775\\complete;560852;EMPTY;560752;2013-06-19 08:00:00;0.0;6;2;8;42597.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809\\complete;560852;EMPTY;560752;2013-06-19 08:00:00;0.0;6;2;8;42597.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_519\\complete;560852;False;560781;2013-03-01 18:43:16;0.0166666666667;3;4;18;9508001.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515\\complete;560852;EMPTY;560781;2013-03-01 18:43:16;0.0;3;4;18;9508001.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560852;EMPTY;560781;2013-03-01 18:43:15;583.25;3;4;18;9508002.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560852;EMPTY;560781;2013-03-01 09:00:00;0.0;3;4;9;9542997.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560852;EMPTY;560781;2013-03-01 09:00:00;0.0;3;4;9;9542997.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2a\\complete;560852;EMPTY;560781;2013-03-01 09:00:00;802.183333333;3;4;9;9542997.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560852;EMPTY;560781;2013-02-28 19:37:49;0.0333333333333;2;3;19;9591128.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560852;True;560781;2013-02-28 19:37:47;637.783333333;2;3;19;9591130.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560852;EMPTY;560781;2013-02-28 19:37:47;0.0;2;3;19;9591130.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;560852;42;560781;2013-02-28 19:37:47;0.0;2;3;19;9591130.0
560852;733.6629;6828297;0;1;0;0;0;0;0;0;0;0;0;0;0;16_LGSD_010\\complete;560852;False;560781;2013-02-28 19:37:47;0.0;2;3;19;9591130.0
